taxid	kingdom	phylum	class	order	family	genus	species
1752723		Candidatus Roizmaniibacteriota					
1752737		Candidatus Moraniibacteriota					
1755098		Actinomycetota	Actinomycetes	Micrococcales	Dermabacteraceae	Brachybacterium	Brachybacterium massiliense
1755647		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	Bradyrhizobium macuxiense
1755811		Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Paraphotobacterium	Paraphotobacterium marinum
175628		Actinomycetota	Actinomycetes	Mycobacteriales	Gordoniaceae	Gordonia	Gordonia paraffinivorans
175788		Chordata	Actinopteri	Siluriformes	Bagridae	Hemibagrus	Hemibagrus guttatus
1759441		Basidiomycota	Agaricomycetes	Atheliales	Atheliaceae	Athelia	Athelia psychrophila
1760		Actinomycetota	Actinomycetes				
1761012		Bacillota	Clostridia	Eubacteriales	Peptococcaceae	Candidatus Formimonas	Candidatus Formimonas warabiya
1761888		Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella sp. tc2-28
1761906		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. yr375
1762		Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae		
1763		Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium	
1763456		Ascomycota	Leotiomycetes	Helotiales	Pezizellaceae	Calycina	Calycina marina
1763828		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Hankyongella	Hankyongella ginsenosidimutans
1764		Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium avium
1764569		Cyanobacteriota	Cyanophyceae	Acaryochloridales	Acaryochloridaceae	Acaryochloris	Acaryochloris thomasi
1765020		Acidobacteriota	Terriglobia	Bryobacterales	Bryobacteraceae	Paludibaculum	uncultured Paludibaculum sp.
1765024		Pseudomonadota	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Paraglaciecola	uncultured Paraglaciecola sp.
1765737		Thermodesulfobacteriota	Dissulfuribacteria	Dissulfuribacterales	Dissulfuribacteraceae	Dissulfurirhabdus	Dissulfurirhabdus thermomarina
1767		Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium intracellulare
1768		Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium kansasii
176857		Streptophyta	Magnoliopsida	Fagales	Betulaceae	Carpinus	Carpinus fangiana
176898		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Prauserella	Prauserella alba
1769247		Basidiomycota	Agaricomycetes	Polyporales	Fomitopsidaceae		
1769250		Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Roseateles	Roseateles oligotrophus
1769779		Pseudomonadota	Gammaproteobacteria	Cellvibrionales	Microbulbiferaceae	Microbulbifer	Microbulbifer aggregans
1770194		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium pokkalii
1772		Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium smegmatis
1772282		Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium sp. GA-1285
1774		Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacteroides	Mycobacteroides chelonae
1774954		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium profundi
1774971		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Hyphomicrobiaceae	Methyloceanibacter	Methyloceanibacter marginalis
1775121		Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Larsenimonas	
1775167		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Croceivirga	Croceivirga lutea
1775411		Pseudomonadota	Gammaproteobacteria	Lysobacterales	Rhodanobacteraceae		
1775750		Candidatus Hadarchaeota	Candidatus Hadarchaeia				
1776423		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium helmanticense
1776492		Methanobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halobium	Halobium palmae
1777131		Pseudomonadota	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Chromobacterium	Chromobacterium sp. F49
1779358		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas metalli
1779369		Candidatus Bathyarchaeota	Candidatus Bathyarchaeia	Candidatus Hecatellales			Candidatus Hecatellales archaeon B24
1779370		Candidatus Bathyarchaeota					Candidatus Bathyarchaeota archaeon B26-1
1781		Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium marinum
1783234							
1783257							
1783270							
1783272							
1783273							
1783275							
1783276							
1784714		Bacteroidota	Cytophagia	Cytophagales	Leadbetterellaceae	Arcticibacterium	Arcticibacterium luteifluviistationis
1785		Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium sp.
1786		Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium sphagni
178606		Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Leptospirillum	Leptospirillum ferriphilum
1789439		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Lentzea	Lentzea pudingi
179		Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Leptospirillum	
1790		Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium asiaticum
179095		Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium ulmi
179113		Pseudomonadota	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alteromonas	uncultured Alteromonas sp.
1792311		Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Petroclostridium	Petroclostridium xylanilyticum
1792835		Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacter	Mycolicibacter icosiumassiliensis
1794811							
1795		Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium neoaurum
1795305		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Marimonas	Marimonas arenosa
1795639		Pseudomonadota	Alphaproteobacteria	Parvularculales	Parvularculaceae	Aquisalinus	
1795832		Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseriaceae	Eikenella	Eikenella halliae
1796469		Pseudomonadota	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Gilvimarinus	Gilvimarinus japonicus
179676		Arthropoda	Insecta	Diptera	Ceratopogonidae	Culicoides	Culicoides sonorensis
1797178		Acidobacteriota					Acidobacteria bacterium RIFCSPLOWO2_02_FULL_59_13
1797183		Acidobacteriota					Acidobacteria bacterium RIFCSPLOWO2_02_FULL_67_21
1797188		Acidobacteriota					Acidobacteria bacterium RIFCSPLOWO2_12_FULL_60_22
1797199		Actinomycetota	Candidatus Geothermincolia	Candidatus Geothermincolales	Candidatus Geothermincolaceae	Candidatus Solincola	Candidatus Solincola sediminis
1797273		Candidatus Aminicenantota					Candidatus Aminicenantes bacterium RBG_16_63_16
1797286							archaeon RBG_16_50_20
1797313		Bacteroidota					Bacteroidetes bacterium GWA2_30_7
1797314		Bacteroidota					Bacteroidetes bacterium GWA2_31_9
1797360		Bacteroidota					Bacteroidetes bacterium RBG_19FT_COMBO_42_7
1797361		Bacteroidota					Bacteroidetes bacterium RIFCSPHIGHO2_02_FULL_44_7
1797365		Bacteroidota					Bacteroidetes bacterium RIFCSPLOWO2_12_FULL_37_12
1797377		Candidatus Bathyarchaeota					Candidatus Bathyarchaeota archaeon RBG_13_38_9
1797380		Candidatus Bathyarchaeota					Candidatus Bathyarchaeota archaeon RBG_13_60_20
1797382		Candidatus Bathyarchaeota					Candidatus Bathyarchaeota archaeon RBG_16_57_9
1797384		Bdellovibrionota	Bdellovibrionia	Bdellovibrionales			Bdellovibrionales bacterium GWA2_49_15
1797497		Pseudomonadota	Betaproteobacteria				Betaproteobacteria bacterium RIFCSPLOWO2_12_FULL_62_58
1797612		Chloroflexota					Chloroflexi bacterium GWB2_49_20
1797622		Chloroflexota					Chloroflexi bacterium RBG_13_50_10
1797638		Chloroflexota					Chloroflexi bacterium RBG_13_68_17
1797643		Chloroflexota					Chloroflexi bacterium RBG_16_50_9
1797651		Chloroflexota					Chloroflexi bacterium RBG_16_57_11
1797659		Chloroflexota					Chloroflexi bacterium RBG_16_64_43
1797661		Chloroflexota					Chloroflexi bacterium RBG_16_69_14
1797663		Chloroflexota					Chloroflexi bacterium RBG_16_72_14
1797676		Pseudomonadota	Gammaproteobacteria	Chromatiales			Chromatiales bacterium RIFOXYA1_FULL_46_5
1797834			Deltaproteobacteria				Deltaproteobacteria bacterium RBG_13_61_14
1797835			Deltaproteobacteria				Deltaproteobacteria bacterium RBG_13_65_10
1797881			Deltaproteobacteria				Deltaproteobacteria bacterium RIFCSPLOWO2_02_FULL_50_16
1797896			Deltaproteobacteria				Deltaproteobacteria bacterium RIFOXYA12_FULL_61_11
1797899			Deltaproteobacteria				Deltaproteobacteria bacterium RIFOXYB12_FULL_58_9
1797919		Elusimicrobiota					
1797946		Elusimicrobiota					Elusimicrobia bacterium RIFCSPLOWO2_01_FULL_59_12
1797947		Elusimicrobiota					Elusimicrobia bacterium RIFCSPLOWO2_01_FULL_60_11
1797951		Elusimicrobiota					Elusimicrobia bacterium RIFCSPLOWO2_12_FULL_39_28
1797968		Elusimicrobiota					Elusimicrobia bacterium RIFOXYB2_FULL_49_7
1798274		Pseudomonadota	Gammaproteobacteria				Gammaproteobacteria bacterium RIFCSPHIGHO2_12_FULL_35_23
1798276		Pseudomonadota	Gammaproteobacteria				Gammaproteobacteria bacterium RIFCSPHIGHO2_12_FULL_37_14
1798281		Pseudomonadota	Gammaproteobacteria				Gammaproteobacteria bacterium RIFCSPHIGHO2_12_FULL_40_19
1798282		Pseudomonadota	Gammaproteobacteria				Gammaproteobacteria bacterium RIFCSPHIGHO2_12_FULL_41_15
1798283		Pseudomonadota	Gammaproteobacteria				Gammaproteobacteria bacterium RIFCSPHIGHO2_12_FULL_41_20
1798288		Pseudomonadota	Gammaproteobacteria				Gammaproteobacteria bacterium RIFCSPHIGHO2_12_FULL_45_12
1798300		Pseudomonadota	Gammaproteobacteria				Gammaproteobacteria bacterium RIFCSPLOWO2_02_FULL_61_13
1798305		Pseudomonadota	Gammaproteobacteria				Gammaproteobacteria bacterium RIFCSPLOWO2_12_FULL_52_10
1798311		Gemmatimonadota					Gemmatimonadetes bacterium RBG_16_66_8
1798314		Thermodesulfobacteriota	Desulfuromonadia	Geobacterales	Geobacteraceae		Geobacteraceae bacterium GWB2_52_12
1798433		Ignavibacteriota	Ignavibacteria				Ignavibacteria bacterium RBG_16_34_14
1798578		Lentisphaerota					Lentisphaerae bacterium RIFOXYA12_FULL_48_11
1798711							
1798806		Nitrososphaerota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	Candidatus Nitrosocosmicus	Candidatus Nitrosocosmicus franklandianus
1798917		Pseudomonadota	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Umboniibacter	uncultured Umboniibacter sp.
1799789		Pseudomonadota	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Paraglaciecola	Paraglaciecola hydrolytica
180088		Basidiomycota	Agaricomycetes	Boletales	Rhizopogonaceae	Rhizopogon	Rhizopogon vesiculosus
1801		Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium diernhoferi
1801607		Candidatus Melainabacteria					Candidatus Melainabacteria bacterium RIFCSPHIGHO2_02_FULL_34_12
1801616		Candidatus Woesearchaeota					
1801617							
1801629		Cyanobacteriota	Cyanophyceae	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus sp. MIT S9508
1801631		Microcaldota					
1801633		Microcaldota					Candidatus Micrarchaeota archaeon RBG_16_49_10
1801634		Microcaldota					
1801637		Candidatus Moraniibacteriota					Candidatus Moranbacteria bacterium RIFCSPHIGHO2_01_FULL_54_31
1801672		Candidatus Nealsoniibacteriota					Candidatus Nealsonbacteria bacterium RIFCSPLOWO2_01_FULL_43_32
1801712		Nitrospirota					Nitrospirae bacterium RIFCSPHIGHO2_01_FULL_66_17
1801911		Candidatus Peregrinibacteriota	Candidatus Peribacteria				
1802109		Candidatus Rokuibacteriota					Candidatus Rokubacteria bacterium RIFCSPLOWO2_12_FULL_71_19
1802163		Candidatus Spechtiibacteriota					Candidatus Spechtbacteria bacterium RIFCSPLOWO2_01_FULL_46_10
1802167		Bacteroidota	Sphingobacteriia				Sphingobacteriia bacterium RIFOXYD2_FULL_35_12
1802193		Spirochaetota					Spirochaetes bacterium RBG_13_51_14
1802195		Spirochaetota					Spirochaetes bacterium RBG_16_49_21
1802196		Spirochaetota					Spirochaetes bacterium RBG_16_67_19
180227		Discosea	Flabellinia	Dactylopodida	Paramoebidae	Paramoeba	Paramoeba aestuarina
1802339		Candidatus Tectimicrobiota					
1802340							
1802341		Candidatus Tectimicrobiota					
1802343		Candidatus Tectimicrobiota					Candidatus Tectomicrobia bacterium RIFCSPLOWO2_12_FULL_69_37
1802564							candidate division WOR-1 bacterium RIFCSPHIGHO2_01_FULL_53_15
1802586							candidate division WOR-1 bacterium RIFOXYC2_FULL_41_25
1802625		candidate division WWE3					candidate division WWE3 bacterium RIFCSPLOWO2_01_FULL_41_18
1802673		Candidatus Yanofskyibacteriota					Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_02_FULL_38_22b
1802784		Candidatus Zixiibacteriota					candidate division Zixibacteria bacterium RBG_16_43_9
1803428		Acidobacteriota					Acidobacteria bacterium 13_1_20CM_2_65_9
1803431		Acidobacteriota					Acidobacteria bacterium 13_1_20CM_3_53_8
1803507		Pseudomonadota	Alphaproteobacteria				Alphaproteobacteria bacterium 13_2_20CM_2_64_7
1803813		Methanobacteriota	Theionarchaea				Theionarchaea archaeon DG-70
1803815		Thermoplasmatota	Thermoplasmata	Thermoplasmatales			Thermoplasmatales archaeon SM1-50
1803816		Thermoplasmatota	Thermoplasmata	Thermoplasmatales			Thermoplasmatales archaeon SG8-52-1
1803818		Thermoplasmatota	Thermoplasmata	Thermoplasmatales			Thermoplasmatales archaeon SG8-52-3
1803821		Methanobacteriota					Euryarchaeota archaeon SM23-78
1803846		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavivirga	Flavivirga eckloniae
1805024		Armatimonadota					Armatimonadetes bacterium 13_1_40CM_3_65_7
1805031		Bacteroidota					Bacteroidetes bacterium 13_1_20CM_4_60_6
1805053		Caldisericota	Caldisericia	Caldisericales	Caldisericaceae	Caldisericum	Caldisericum sp. CG2_30_36_11
1805055		Actinomycetota	Actinomycetes	Catenulisporales	Catenulisporaceae	Catenulispora	Catenulispora sp. 13_1_20CM_3_70_7
1805101		Cyanobacteriota					Cyanobacteria bacterium 13_1_40CM_2_61_4
1805193		Gemmatimonadota					Gemmatimonadetes bacterium 13_1_40CM_4_69_8
1805216		Candidatus Hydrogenedentota					Candidatus Hydrogenedentes bacterium CG1_02_42_14
1805219		Ignavibacteriota	Ignavibacteria				Ignavibacteria bacterium 13_1_40CM_2_61_4
1805294							Candidatus Pacearchaeota archaeon CG1_02_31_27
1805354		Candidatus Rokuibacteriota					Candidatus Rokubacteria bacterium 13_1_40CM_2_68_8
180541		Pseudomonadota	Gammaproteobacteria	Salinisphaerales	Salinisphaeraceae	Salinisphaera	
1806052		Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae	Planomonospora	Planomonospora corallina
180675		Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	Salvia splendens
1810919		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus mulundensis
1810935		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Planktosalinus	uncultured Planktosalinus sp.
1811678		Methanobacteriota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanomethylovorans	Methanomethylovorans sp. PtaU1.Bin073
1811685		Methanobacteriota	Methanomicrobia	Methanotrichales	Methanotrichaceae	Methanothrix	Methanosaeta sp. PtaB.Bin039
1811717		Thermodesulfobacteriota	Syntrophia	Syntrophales	Syntrophaceae		Syntrophaceae bacterium PtaB.Bin095
1811730		Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales			Methanomassiliicoccales archaeon PtaU1.Bin124
1811811		Ascomycota	Sordariomycetes	Amphisphaeriales	Apiosporaceae	Apiospora	
1812823		Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	Sphingobacterium corticis
1813		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Amycolatopsis	
1813606		Balneolota	Balneolia	Balneolales	Balneolaceae		
1813879		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas panacisoli
1816686		Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Vreelandella	Vreelandella massiliensis
1817		Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Nocardia	
1817797		Candidatus Coatesiibacteriota					
1817802		Candidatus Firestoneibacteriota					
1817805		Candidatus Glassiibacteriota					
1817811		Candidatus Schekmaniibacteriota					
1817812		Candidatus Walliibacteriota					
1817863		Candidatus Fischeribacteriota					Candidatus Fischerbacteria bacterium RBG_13_37_8
1817868		Candidatus Handelsmaniibacteriota					Candidatus Handelsmanbacteria bacterium RIFCSPLOWO2_12_FULL_64_10
1817879		Candidatus Schekmaniibacteriota					Candidatus Schekmanbacteria bacterium RBG_16_38_10
1817890		Candidatus Raymondiibacteriota					Candidatus Raymondbacteria bacterium RIFOXYD12_FULL_49_13
1817909		Candidatus Liptoniibacteriota					
1817911		Candidatus Nealsoniibacteriota					
1820382		Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia sinensis
182141		Pseudomonadota	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas prydzensis
1822214		Pseudomonadota	Gammaproteobacteria	Cellvibrionales	Halieaceae	Halioglobus	Halioglobus sp. HI00S01
1822464		Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	
182639		Actinomycetota	Actinomycetes	Propionibacteriales	Kribbellaceae	Kribbella	
1826607		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Silicimonas	Silicimonas algicola
1827		Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Rhodococcus	
182709		Bacillota	Bacilli	Caryophanales	Bacillaceae	Oceanobacillus	
1827195		Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Caballeronia	
1827501		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium sp. YM1C-6-2
1828722		Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbyaceae	Leptolyngbya	Leptolyngbya ectocarpi
1828827		Cyanobacteriota	Cyanophyceae	Pleurocapsales			Pleurocapsales cyanobacterium LEGE 06147
1828828		Cyanobacteriota	Cyanophyceae	Pleurocapsales			Pleurocapsales cyanobacterium LEGE 10410
1830		Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Rhodococcus	Rhodococcus ruber
1833		Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Rhodococcus	Rhodococcus erythropolis
1834128		Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium sp. E1747
1835		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Saccharopolyspora	
1835702		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium arizonense
1836		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Saccharopolyspora	Saccharopolyspora erythraea
183710		Deinococcota	Deinococci	Deinococcales	Deinococcaceae		
183759		Methanobacteriota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanomethylovorans	uncultured Methanomethylovorans sp.
1839		Actinomycetota	Actinomycetes	Propionibacteriales	Nocardioidaceae	Nocardioides	
183924		Thermoproteota	Thermoprotei				
183963		Methanobacteriota	Halobacteria				
183967		Thermoplasmatota	Thermoplasmata				
183968		Methanobacteriota	Thermococci				
1839777		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. DfronAA-171
183980		Methanobacteriota	Archaeoglobi				
183988		Methanobacteriota	Methanopyri				
184061		Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia borealis
1841249		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. RTd22
1841596		Candidatus Heimdallarchaeota					Candidatus Heimdallarchaeota archaeon AB_125
1841597		Candidatus Heimdallarchaeota					Candidatus Heimdallarchaeota archaeon LC_2
1841598		Candidatus Heimdallarchaeota					Candidatus Heimdallarchaeota archaeon LC_3
