taxid	kingdom	phylum	class	order	family	genus	species	n_sequences
1								30
1004301		Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Flavihumibacter		1
1005039		Armatimonadota	Fimbriimonadia	Fimbriimonadales	Fimbriimonadaceae	Fimbriimonas	Fimbriimonas ginsengisoli	1
102232		Cyanobacteriota	Cyanophyceae	Chroococcales	Chroococcaceae	Gloeocapsa	Gloeocapsa sp. PCC 73106	1
1027361			Eustigmatophyceae	Eustigmatales	Monodopsidaceae	Microchloropsis	Microchloropsis salina	1
102897		Actinomycetota	Actinomycetes	Frankiales	Frankiaceae	Parafrankia	Parafrankia sp. EUN1f	1
1030		Pseudomonadota	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	Thiothrix		1
1032		Pseudomonadota	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	Thiothrix	Thiothrix sp.	1
1035614		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Eudoraea	uncultured Eudoraea sp.	1
103690		Cyanobacteriota	Cyanophyceae	Nostocales	Nostocaceae	Nostoc	Nostoc sp. PCC 7120 = FACHB-418	1
103733		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Saccharothrix	Saccharothrix syringae	1
103837		Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae	Nonomuraea	Nonomuraea roseoviolacea	1
104099		Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacter	Acetobacter orleanensis	1
1041		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Erythrobacter		1
1042315		Armatimonadota	Armatimonadia	Armatimonadales	Armatimonadaceae	Armatimonas		1
1042316		Armatimonadota						1
1047168		Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Zymoseptoria	Zymoseptoria brevis	1
105231		Streptophyta	Klebsormidiophyceae	Klebsormidiales	Klebsormidiaceae	Klebsormidium	Klebsormidium nitens	2
1054202		Pseudomonadota	Alphaproteobacteria	Rhodobacterales		Rhodobacter	Rhodobacter viridis	1
1068904		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Primorskyibacter		1
107		Bacteroidota	Cytophagia	Cytophagales	Cytophagaceae	Spirosoma		1
1070431		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingosinicellaceae	Polymorphobacter	Polymorphobacter multimanifer	1
1070528							viral metagenome	6
1073253		Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae	Thermocatellispora	Thermocatellispora tengchongensis	1
1076125		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Phytohabitans	Phytohabitans rumicis	1
1076179							bioreactor metagenome	1
1079859		Bacteroidota	Cytophagia	Cytophagales	Flectobacillaceae	Pseudarcicella	Pseudarcicella hirudinis	4
108015		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	Bradyrhizobium yuanmingense	2
1082276		Bacillota				Hydrogenispora	Hydrogenispora ethanolica	1
1084524		Bacteroidota	Cytophagia	Cytophagales	Spirosomataceae	Nibrella	Nibrella viscosa	1
1085028		Methanobacteriota	Halobacteria	Halobacteriales			halophilic archaeon J07HX64	2
1085029		Methanobacteriota	Halobacteria	Halobacteriales			halophilic archaeon J07HB67	1
109265		Cyanobacteriota	Cyanophyceae	Nostocales	Aphanizomenonaceae	Dolichospermum	Dolichospermum circinale	1
1093141			Eustigmatophyceae	Eustigmatales	Monodopsidaceae	Nannochloropsis	Nannochloropsis gaditana	2
1095		Chlorobiota	Chlorobiia	Chlorobiales	Chlorobiaceae	Chlorobium	Chlorobium sp.	1
109615		Cyanobacteriota	Cyanophyceae	Chroococcales	Microcystaceae	Microcystis	Microcystis flos-aquae	1
109671		Mollusca	Gastropoda		Physidae	Physella	Physella acuta	1
110093		Chytridiomycota	Chytridiomycetes	Polychytriales		Polychytrium	Polychytrium aggregatum	1
110321		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Sinorhizobium	Sinorhizobium medicae	2
1107		Chloroflexota	Chloroflexia	Chloroflexales	Chloroflexaceae	Chloroflexus		1
1117		Cyanobacteriota						5
1118279		Cyanobacteriota	Cyanophyceae	Oscillatoriales	Sirenicapillariaceae	Limnoraphis	Limnoraphis robusta	1
1121388		Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Derxia	Derxia gummosa	1
1123062		Pseudomonadota	Alphaproteobacteria	Acetobacterales	Roseomonadaceae	Falsiroseomonas	Falsiroseomonas stagni	1
1125		Cyanobacteriota	Cyanophyceae	Chroococcales	Microcystaceae	Microcystis		1
1126		Cyanobacteriota	Cyanophyceae	Chroococcales	Microcystaceae	Microcystis	Microcystis aeruginosa	2
1127		Cyanobacteriota	Cyanophyceae	Chroococcales	Microcystaceae	Microcystis	Microcystis sp.	1
1128664		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Amycolatopsis	Amycolatopsis cihanbeyliensis	1
1131492		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae			1
1132442		Bacillota	Bacilli	Caryophanales	Bacillaceae	Bacillus	Bacillus sp. 37MA	1
1134404		Ignavibacteriota						1
113570		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Actinoplanes	Actinoplanes palleronii	1
1137095		Cyanobacteriota	Cyanophyceae	Nostocales	Scytonemataceae	Scytonema	Scytonema sp. HK-05	1
114050		Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Arthrobacter	uncultured Arthrobacter sp.	1
1141887		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas lenta	1
1144477		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Pseudophaeobacter	Pseudophaeobacter leonis	2
1144680		Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Verrucomicrobiaceae	Luteolibacter	Luteolibacter yonseiensis	1
114847		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Roseobacter	uncultured Roseobacter sp.	3
1152		Cyanobacteriota	Cyanophyceae	Pseudanabaenales	Pseudanabaenaceae	Pseudanabaena		1
1157962		Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlamydomonadaceae	Chlamydomonas	Chlamydomonas eustigma	4
1158056		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. PRh5	1
1161		Cyanobacteriota	Cyanophyceae	Nostocales				6
116188		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces coeruleorubidus	1
1162		Cyanobacteriota	Cyanophyceae	Nostocales	Nostocaceae			1
1169474					Chromeraceae	Chromera	Chromera velia	3
1169539					Vitrellaceae	Vitrella	Vitrella brassicaformis	1
1169540					Vitrellaceae	Vitrella	Vitrella brassicaformis	1
1169913		Pseudomonadota	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	Vulcaniibacterium	Vulcaniibacterium thermophilum	1
117157		Actinomycetota	Actinomycetes	Propionibacteriales	Actinopolymorphaceae	Actinopolymorpha	Actinopolymorpha singaporensis	1
1173263		Cyanobacteriota	Cyanophyceae	Pseudanabaenales	Pseudanabaenaceae	Pseudanabaenococcus	Pseudanabaenococcus habilitatus	1
1173614		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Litorisediminicola	Litorisediminicola beolgyonensis	1
1176		Cyanobacteriota	Cyanophyceae	Nostocales	Aphanizomenonaceae	Aphanizomenon	Aphanizomenon flos-aquae	1
1177		Cyanobacteriota	Cyanophyceae	Nostocales	Nostocaceae	Nostoc		3
117747		Bacteroidota	Sphingobacteriia					2
1178778		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Maribacter	Maribacter cobaltidurans	1
1179773		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Saccharothrix	Saccharothrix espanaensis	1
118163		Cyanobacteriota	Cyanophyceae	Pleurocapsales	Pleurocapsaceae	Pleurocapsa	Pleurocapsa sp. PCC 7327	1
120398		Oomycota	Saprolegniomycetes	Saprolegniales	Verrucalvaceae	Aphanomyces	Aphanomyces stellatus	5
1207057		Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Ottowia	Ottowia beijingensis	1
1210524		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Thalassococcus	Thalassococcus lentus	2
121088		Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium quekettii	8
1211706		Bacillota	Bacilli	Caryophanales	Caryophanaceae	Paenisporosarcina	Paenisporosarcina sp. TG20	1
121292		Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Pseudarthrobacter	Pseudarthrobacter sulfonivorans	2
1214787		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Paracoccus	Paracoccus sediminis	1
1216062		Bacillota	Clostridia	Eubacteriales	Peptococcaceae	Desulforadius	Desulforadius tongensis	1
121616		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Micromonospora	Micromonospora matsumotoense	1
121845		Arthropoda	Insecta	Hemiptera	Psyllidae	Diaphorina	Diaphorina citri	1
1220491		Pseudomonadota	Alphaproteobacteria	Maricaulales	Robiginitomaculaceae	Litorimonas	Litorimonas cladophorae	1
1223317		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Actinoplanes	Actinoplanes siamensis	1
122368		Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Cercospora	Cercospora beticola	1
1224		Pseudomonadota						39
1225341		Bacillota	Bacilli	Caryophanales	Bacillaceae	Thalassobacillus	Thalassobacillus sp. C254	1
1227546		Bacteroidota	Saprospiria	Saprospirales	Saprospiraceae	Membranihabitans	Membranihabitans marinus	2
1227945		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Robertkochia	Robertkochia marina	1
1234261		Rotifera	Eurotatoria	Philodinida	Philodinidae	Didymodactylos	Didymodactylos carnosus	1
1235557		Pseudomonadota	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Paraglaciecola	Paraglaciecola aquimarina	1
1236		Pseudomonadota	Gammaproteobacteria					13
1238182		Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Novispirillaceae	Caenispirillum	Caenispirillum salinarum	1
1239		Bacillota						9
1257021		Bacteroidota	Cytophagia	Cytophagales	Flammeovirgaceae		Flammeovirgaceae bacterium 311	1
1257118		Discosea		Longamoebia	Acanthamoebidae	Acanthamoeba	Acanthamoeba castellanii	2
1261403		Bacteroidota	Bacteroidia	Marinilabiliales	Prolixibacteraceae	Mangrovibacterium	Mangrovibacterium diazotrophicum	1
1262583		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Tamaricihabitans	Tamaricihabitans halophyticus	1
1269031		Methanobacteriota	Halobacteria	Halobacteriales	Halorubellaceae	Haloarchaeobius		1
1274662		Chlorophyta	Trebouxiophyceae		Coccomyxaceae	Coccomyxa	Coccomyxa viridis	1
127549		Haptophyta		Coccolithales	Calcidiscaceae	Calcidiscus	Calcidiscus leptoporus	2
1276538		Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Zymoseptoria	Zymoseptoria tritici	1
1282361		Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Asticcacaulis	Asticcacaulis sp. AC402	1
1287182		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium sp. L48C026A00	1
1298		Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus		6
1301283		Cyanobacteriota	Cyanophyceae					2
1306542		Actinomycetota	Actinomycetes	Frankiales	Frankiaceae	Protofrankia	Protofrankia symbiont of Coriaria ruscifolia	1
131567								16
1325087		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	Bradyrhizobium sp. CCBAU 45394	1
1328930		Bacillota	Bacilli	Caryophanales	Bacillaceae	Desertibacillus	Desertibacillus haloalkaliphilus	1
1329200		Bacillota	Bacilli	Caryophanales	Fictibacillaceae	Fictibacillus		2
133		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylocystaceae	Methylocystis		1
1343891		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Salinimicrobium	Salinimicrobium sediminis	1
134623		Verrucomicrobiota	Opitutia	Opitutales	Opitutaceae			1
1350429		Bacteroidota	Cytophagia	Cytophagales	Cyclobacteriaceae	Cyclobacterium	Cyclobacterium qasimii	1
1354889		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. MUSC 14	1
13687		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		2
136992		Pseudomonadota	Gammaproteobacteria	Methylococcales	Methylococcaceae	Methylomicrobium	Methylomicrobium lacus	1
13708		Streptophyta	Magnoliopsida	Asterales	Asteraceae	Tagetes	Tagetes erecta	1
13786		Chlorophyta	Trebouxiophyceae	Trebouxiales	Trebouxiaceae	Trebouxia		1
1379698		Candidatus Zixiibacteriota					candidate division Zixibacteria bacterium RBG-1	1
1380357		Pseudomonadota	Alphaproteobacteria	Rhodospirillales			Rhodospirillales bacterium URHD0017	3
1380388		Actinomycetota	Actinomycetes	Propionibacteriales	Nocardioidaceae	Nocardioides	Nocardioides sp. URHA0032	1
1385		Bacillota	Bacilli	Caryophanales				9
1385715		Bacteroidota	Cytophagia	Cytophagales	Hymenobacteraceae	Hymenobacter	Hymenobacter qilianensis	1
1389005		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Sulfitobacter	Sulfitobacter sp. SK012	1
1391654		Myxococcota		Polyangiales	Labilitrichaceae	Labilithrix	Labilithrix luteola	1
1392394		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Litoreibacter	uncultured Litoreibacter sp.	1
1397368		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia	Pseudonocardia sediminis	1
139808		Bacillota	Bacilli	Caryophanales	Thermoactinomycetaceae	Shimazuella	Shimazuella kribbensis	1
1400133		Bacillota	Bacilli	Caryophanales	Bacillaceae	Allobacillus		1
1400979		Bacteroidota	Cytophagia	Cytophagales	Hymenobacteraceae	Pontibacter	Pontibacter diazotrophicus	1
1401161		Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Sodiomyces		1
1404		Bacillota	Bacilli	Caryophanales	Bacillaceae	Priestia	Priestia megaterium	1
1406		Bacillota	Bacilli	Caryophanales	Paenibacillaceae	Paenibacillus	Paenibacillus polymyxa	1
1410327		Evosea	Eumycetozoa	Acytosteliales	Acytosteliaceae	Acytostelium	Acytostelium subglobosum	1
1411316		Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	Pedobacter sp.	2
1411620		Bacteroidota	Cytophagia	Cytophagales	Hymenobacteraceae	Hymenobacter	Hymenobacter humi	1
1412871							uncultured archaeon A07HR67	3
1412872							uncultured archaeon A07HB70	1
1414722		Chlamydiota	Chlamydiia	Parachlamydiales	Parachlamydiaceae	Candidatus Protochlamydia	Candidatus Protochlamydia phocaeensis	1
1415542		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Saccharothrix	Saccharothrix sp. NRRL B-16348	1
1416877		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Paractinoplanes	Paractinoplanes rhizophilus	1
142182		Gemmatimonadota						10
1429439		Candidatus Tectimicrobiota	Candidatus Entotheonellia	Candidatus Entotheonellales	Candidatus Entotheonellaceae	Candidatus Entotheonella	Candidatus Entotheonella gemina	1
1434010		Actinomycetota	Actinomycetes	Jatrophihabitantales	Jatrophihabitantaceae	Jatrophihabitans		1
1434029		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Pelagimonas		1
1434104		Methanobacteriota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanococcoides	Methanococcoides methylutens	1
1437183		Streptophyta	Magnoliopsida					1
1437523		Bacillota	Bacilli	Caryophanales	Bacillaceae	Domibacillus	Domibacillus indicus	1
1439726		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Pleomorphomonadaceae	Methylobrevis	Methylobrevis pamukkalensis	1
1442557		Cyanobacteriota	Cyanophyceae	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus sp. ROS8604	1
1449351		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Roseivivax	Roseivivax isoporae	1
145388		Chlorophyta	Chlorophyceae	Sphaeropleales	Selenastraceae	Monoraphidium	Monoraphidium neglectum	1
1454001		Pseudomonadota	Betaproteobacteria			Candidatus Accumulibacter	Candidatus Accumulibacter adjunctus	1
1471		Bacillota	Bacilli	Caryophanales	Bacillaceae	Bacillus	Bacillus methanolicus	1
1479485		Cyanobacteriota	Cyanophyceae	Nostocales	Tolypothrichaceae	Tolypothrix	Tolypothrix bouteillei	1
1481960		Bacillota	Clostridia	Peptostreptococcales	Peptoclostridiaceae	Peptoclostridium		1
1482074		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Pleomorphomonadaceae	Hartmannibacter	Hartmannibacter diazotrophicus	1
1485		Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium		1
1485229		Ascomycota	Leotiomycetes	Helotiales	Ploettnerulaceae	Cadophora	Cadophora sp. DSE1049	1
1486917		Bacillariophyta	Bacillariophyceae	Mastogloiales	Achnanthaceae	Craspedostauros	Craspedostauros australis	1
1486929		Tubulinea	Elardia	Arcellinida		Sexangularia	Sexangularia sp. CB-2014	2
1488395		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. MBT65	1
1490		Bacillota	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Paraclostridium	Paraclostridium bifermentans	1
1496		Bacillota	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Clostridioides	Clostridioides difficile	1
149698		Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia		1
1497501		Actinomycetota	Thermoleophilia				uncultured Thermoleophilia bacterium	1
1499314		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Sulfitobacter	Sulfitobacter pacificus	2
1500538		Pseudomonadota	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Teredinibacter	Teredinibacter waterburyi	1
1501239		Bacillota	Bacilli	Caryophanales	Bacillaceae	Peribacillus	Peribacillus huizhouensis	1
1502		Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium perfringens	2
1503750		Pseudomonadota	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	Pseudoxanthomonas	Pseudoxanthomonas sangjuensis	1
1506		Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium sp.	1
1507870		Ascomycota	Dothideomycetes	Cladosporiales	Cladosporiaceae	Cryoendolithus	Cryoendolithus antarcticus	1
1514140		Bacillariophyta	Thalassiosirophyceae	Eupodiscales	Parodontellaceae	Trieres	Trieres chinensis	2
1518501		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	Bradyrhizobium valentinum	2
1519616			Dinophyceae	Suessiales	Symbiodiniaceae	Symbiodinium	Symbiodinium sp. CCMP2456	1
1520825		Bacillota	Clostridia	Lachnospirales	Lachnospiraceae		Lachnospiraceae bacterium XPB1003	1
152260		Chloroflexota	Chloroflexia	Chloroflexales	Chloroflexaceae	Chloroflexus	Chloroflexus aggregans	1
1522758		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. ADI95-16	1
1524259		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Aliisedimentitalea	Aliisedimentitalea scapharcae	1
1526573		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Planktosalinus	Planktosalinus lacus	1
1532905		Bacillota	Bacilli	Caryophanales	Paenibacillaceae	Paenibacillus	Paenibacillus sp. CAA11	1
1536901		Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Novipirellula	Novipirellula caenicola	1
154116		Actinomycetota	Actinomycetes	Allobogoriellales	Allobogoriellaceae	Georgenia		1
154117		Actinomycetota	Actinomycetes	Allobogoriellales	Allobogoriellaceae	Georgenia	Georgenia muralis	2
1547922		Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Pseudideonella	Pseudideonella sakaiensis	1
1549748		Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Kiloniellaceae	Kiloniella	Kiloniella litopenaei	1
1549810		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylobacteriaceae	Microvirga	Microvirga sp. BSC39	1
1553903		Bdellovibrionota	Oligoflexia	Oligoflexales	Oligoflexaceae	Oligoflexus		1
155619		Basidiomycota	Agaricomycetes					1
155925		Pseudomonadota	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Nitrosospira	Nitrosospira sp. NRS527	1
1561204		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Stappiaceae	Labrenzia	Labrenzia sp. OB1	1
1562566		Acidobacteriota	Blastocatellia					1
156993		Bacteroidota	Cytophagia	Cytophagales	Reichenbachiellaceae	Reichenbachiella		1
157471		Deinococcota	Deinococci	Thermales	Thermaceae	Meiothermus	uncultured Meiothermus sp.	1
1577895		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Leisingera	Leisingera sp. ANG-M1	1
1578925		Ascomycota	Sordariomycetes	Magnaporthales	Pyriculariaceae	Pyricularia	Pyricularia pennisetigena	1
1586233		Methanobacteriota	Halobacteria	Halobacteriales	Haloarculaceae	Halomicrobium	Halomicrobium urmianum	1
159749		Bacillariophyta	Thalassiosirophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	Thalassiosira oceanica	3
1598		Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus reuteri	1
1601948		Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbyaceae	Plectolyngbya	Plectolyngbya sp. WJT66-NPBG17	2
1605367		Bacteroidota	Cytophagia	Cytophagales	Leadbetterellaceae	Jiulongibacter	Jiulongibacter sediminis	1
1608404		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Puniceibacterium		1
1614636		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingosinicellaceae	Sandarakinorhabdus	Sandarakinorhabdus glacialis	1
161492		Myxococcota	Myxococcia	Myxococcales	Anaeromyxobacteraceae	Anaeromyxobacter		1
1617420		Bacteroidota					Bacteroidetes bacterium OLB9	1
1618204		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Puniceibacterium	Puniceibacterium sp. IMCC21224	1
1628268			Dinophyceae	Suessiales	Symbiodiniaceae	Symbiodinium	Symbiodinium necroappetens	1
1629072		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Symbioplanes	Symbioplanes lichenis	1
1631240		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Sedimentitalea	Sedimentitalea todarodis	1
1640515		Candidatus Sysuimicrobiota					Candidatus Sysuimicrobiota bacterium CSP1-3	1
1641715		Pseudomonadota	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae	Sinobacterium	Sinobacterium norvegicum	1
1644061		Methanobacteriota	Halobacteria	Halobacteriales	Natrialbaceae			1
1645740		Thermomicrobiota	Thermomicrobia	Thermomicrobiales			uncultured Thermomicrobiales bacterium	2
165188		Bacillota	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera	uncultured Megasphaera sp.	1
1656887		Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Deinococcus multiflagellatus	1
165696		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium		2
166011		Nematoda	Chromadorea	Rhabditida	Anguinidae	Ditylenchus	Ditylenchus dipsaci	1
166793		Actinomycetota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	Solirubrobacter pauli	1
1670830		Actinomycetota	Nitriliruptoria	Egicoccales	Egicoccaceae	Egicoccus	Egicoccus halophilus	1
1672391		Chloroflexota	Chloroflexia				uncultured Chloroflexia bacterium	1
167375		Cyanobacteriota	Cyanophyceae	Synechococcales	Prochlorococcaceae	Cyanobium		1
1679076		Methanobacteriota	Halobacteria	Halobacteriales	Natrialbaceae	Natronobiforma	Natronobiforma cellulositropha	2
1679460		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Marinibacterium	Marinibacterium profundimaris	1
1683161		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Pleomorphomonadaceae	Chthonobacter	Chthonobacter albigriseus	1
1685382		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Pseudoponticoccus	Pseudoponticoccus marisrubri	1
168694		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Salinispora		1
1690039		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Pontivivens	Pontivivens marinum	1
1706369		Pseudomonadota	Gammaproteobacteria	Cellvibrionales				1
1706372		Pseudomonadota	Gammaproteobacteria	Cellvibrionales	Halieaceae			1
1706441		Candidatus Thorarchaeota						1
1708715		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Ensifer	Ensifer aridi	1
1716141		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces jeddahensis	1
172088		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	Bradyrhizobium sp. th-b2	1
172827		Deinococcota	Deinococci	Thermales	Thermaceae	Meiothermus	Meiothermus taiwanensis	1
1734446		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Paractinoplanes	Paractinoplanes maris	2
1736316		Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Pseudorhodoferax	Pseudorhodoferax sp. Leaf267	2
1736381		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Aurantimonadaceae	Aureimonas	Aureimonas sp. Leaf454	1
1736464		Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Roseateles	Pelomonas sp. Root1444	1
1736549		Pseudomonadota	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	Lysobacter	Lysobacter sp. Root494	1
1737490		Pseudomonadota	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Agarilytica	Agarilytica rhodophyticola	1
1737571		Bacillota	Bacilli	Caryophanales	Bacillaceae	Niallia	Niallia oryzisoli	1
174711		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Polaribacter	uncultured Polaribacter sp.	1
1752188		Actinomycetota						1
1752718		Candidatus Daviesiibacteriota						1
1752731		Candidatus Magasanikiibacteriota						1
175632		Methanobacteriota	Halobacteria	Halobacteriales	Halalkalicoccaceae	Halalkalicoccus	Halalkalicoccus tibetensis	2
1760		Actinomycetota	Actinomycetes					66
1763828		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Hankyongella	Hankyongella ginsenosidimutans	4
